alpha power seltype Ne rec mut s1 s2 t
0.07 0.288135593220339 OD 2 1e-8 1e-8 0.5 0.2 16000
0.08 0.288135593220339 OD 2 1e-8 1e-8 0.5 0.2 16000
0.09 0.288135593220339 OD 2 1e-8 1e-8 0.5 0.2 16000
0.1 0.322033898305085 OD 2 1e-8 1e-8 0.5 0.2 16000
0.11 0.355932203389831 OD 2 1e-8 1e-8 0.5 0.2 16000
0.12 0.355932203389831 OD 2 1e-8 1e-8 0.5 0.2 16000
0.13 0.355932203389831 OD 2 1e-8 1e-8 0.5 0.2 16000
0.14 0.423728813559322 OD 2 1e-8 1e-8 0.5 0.2 16000
0.15 0.474576271186441 OD 2 1e-8 1e-8 0.5 0.2 16000
0.16 0.474576271186441 OD 2 1e-8 1e-8 0.5 0.2 16000
0.17 0.508474576271186 OD 2 1e-8 1e-8 0.5 0.2 16000
0.18 0.525423728813559 OD 2 1e-8 1e-8 0.5 0.2 16000
0.19 0.542372881355932 OD 2 1e-8 1e-8 0.5 0.2 16000
0.2 0.542372881355932 OD 2 1e-8 1e-8 0.5 0.2 16000
0.21 0.542372881355932 OD 2 1e-8 1e-8 0.5 0.2 16000
0.22 0.542372881355932 OD 2 1e-8 1e-8 0.5 0.2 16000
0.23 0.576271186440678 OD 2 1e-8 1e-8 0.5 0.2 16000
0.24 0.576271186440678 OD 2 1e-8 1e-8 0.5 0.2 16000
0.25 0.593220338983051 OD 2 1e-8 1e-8 0.5 0.2 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.847457627118644 OD 2 1e-8 1e-8 0.5 0.2 320000
0.02 0.88135593220339 OD 2 1e-8 1e-8 0.5 0.2 320000
0.03 0.915254237288136 OD 2 1e-8 1e-8 0.5 0.2 320000
0.04 0.915254237288136 OD 2 1e-8 1e-8 0.5 0.2 320000
0.05 0.932203389830508 OD 2 1e-8 1e-8 0.5 0.2 320000
0.06 0.932203389830508 OD 2 1e-8 1e-8 0.5 0.2 320000
0.07 0.949152542372881 OD 2 1e-8 1e-8 0.5 0.2 320000
0.08 0.949152542372881 OD 2 1e-8 1e-8 0.5 0.2 320000
0.09 0.949152542372881 OD 2 1e-8 1e-8 0.5 0.2 320000
0.1 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 320000
0.11 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 320000
0.12 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 320000
0.13 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 320000
0.14 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 320000
0.15 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 320000
0.16 0.966101694915254 OD 2 1e-8 1e-8 0.5 0.2 320000
0.17 0.983050847457627 OD 2 1e-8 1e-8 0.5 0.2 320000
0.18 0.983050847457627 OD 2 1e-8 1e-8 0.5 0.2 320000
0.19 0.983050847457627 OD 2 1e-8 1e-8 0.5 0.2 320000
0.2 1 OD 2 1e-8 1e-8 0.5 0.2 320000
0.21 1 OD 2 1e-8 1e-8 0.5 0.2 320000
0.22 1 OD 2 1e-8 1e-8 0.5 0.2 320000
0.23 1 OD 2 1e-8 1e-8 0.5 0.2 320000
0.24 1 OD 2 1e-8 1e-8 0.5 0.2 320000
0.25 1 OD 2 1e-8 1e-8 0.5 0.2 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.338983050847458 OD 2 1e-8 1e-8 0.5 0.2 32000
0.02 0.338983050847458 OD 2 1e-8 1e-8 0.5 0.2 32000
0.03 0.406779661016949 OD 2 1e-8 1e-8 0.5 0.2 32000
0.04 0.406779661016949 OD 2 1e-8 1e-8 0.5 0.2 32000
0.05 0.508474576271186 OD 2 1e-8 1e-8 0.5 0.2 32000
0.06 0.525423728813559 OD 2 1e-8 1e-8 0.5 0.2 32000
0.07 0.593220338983051 OD 2 1e-8 1e-8 0.5 0.2 32000
0.08 0.610169491525424 OD 2 1e-8 1e-8 0.5 0.2 32000
0.09 0.610169491525424 OD 2 1e-8 1e-8 0.5 0.2 32000
0.1 0.627118644067797 OD 2 1e-8 1e-8 0.5 0.2 32000
0.11 0.644067796610169 OD 2 1e-8 1e-8 0.5 0.2 32000
0.12 0.644067796610169 OD 2 1e-8 1e-8 0.5 0.2 32000
0.13 0.661016949152542 OD 2 1e-8 1e-8 0.5 0.2 32000
0.14 0.661016949152542 OD 2 1e-8 1e-8 0.5 0.2 32000
0.15 0.677966101694915 OD 2 1e-8 1e-8 0.5 0.2 32000
0.16 0.728813559322034 OD 2 1e-8 1e-8 0.5 0.2 32000
0.17 0.76271186440678 OD 2 1e-8 1e-8 0.5 0.2 32000
0.18 0.76271186440678 OD 2 1e-8 1e-8 0.5 0.2 32000
0.19 0.779661016949153 OD 2 1e-8 1e-8 0.5 0.2 32000
0.2 0.796610169491525 OD 2 1e-8 1e-8 0.5 0.2 32000
0.21 0.813559322033898 OD 2 1e-8 1e-8 0.5 0.2 32000
0.22 0.813559322033898 OD 2 1e-8 1e-8 0.5 0.2 32000
0.23 0.813559322033898 OD 2 1e-8 1e-8 0.5 0.2 32000
0.24 0.813559322033898 OD 2 1e-8 1e-8 0.5 0.2 32000
0.25 0.830508474576271 OD 2 1e-8 1e-8 0.5 0.2 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.852459016393443 OD 2 1e-8 1e-8 0.5 0.5 160000
0.02 0.885245901639344 OD 2 1e-8 1e-8 0.5 0.5 160000
0.03 0.918032786885246 OD 2 1e-8 1e-8 0.5 0.5 160000
0.04 0.934426229508197 OD 2 1e-8 1e-8 0.5 0.5 160000
0.05 0.934426229508197 OD 2 1e-8 1e-8 0.5 0.5 160000
0.06 0.950819672131147 OD 2 1e-8 1e-8 0.5 0.5 160000
0.07 0.950819672131147 OD 2 1e-8 1e-8 0.5 0.5 160000
0.08 0.950819672131147 OD 2 1e-8 1e-8 0.5 0.5 160000
0.09 0.967213114754098 OD 2 1e-8 1e-8 0.5 0.5 160000
0.1 0.967213114754098 OD 2 1e-8 1e-8 0.5 0.5 160000
0.11 0.967213114754098 OD 2 1e-8 1e-8 0.5 0.5 160000
0.12 0.967213114754098 OD 2 1e-8 1e-8 0.5 0.5 160000
0.13 0.983606557377049 OD 2 1e-8 1e-8 0.5 0.5 160000
0.14 0.983606557377049 OD 2 1e-8 1e-8 0.5 0.5 160000
0.15 0.983606557377049 OD 2 1e-8 1e-8 0.5 0.5 160000
0.16 1 OD 2 1e-8 1e-8 0.5 0.5 160000
0.17 1 OD 2 1e-8 1e-8 0.5 0.5 160000
0.18 1 OD 2 1e-8 1e-8 0.5 0.5 160000
0.19 1 OD 2 1e-8 1e-8 0.5 0.5 160000
0.2 1 OD 2 1e-8 1e-8 0.5 0.5 160000
0.21 1 OD 2 1e-8 1e-8 0.5 0.5 160000
0.22 1 OD 2 1e-8 1e-8 0.5 0.5 160000
0.23 1 OD 2 1e-8 1e-8 0.5 0.5 160000
0.24 1 OD 2 1e-8 1e-8 0.5 0.5 160000
0.25 1 OD 2 1e-8 1e-8 0.5 0.5 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.114754098360656 OD 2 1e-8 1e-8 0.5 0.5 16000
0.02 0.163934426229508 OD 2 1e-8 1e-8 0.5 0.5 16000
0.03 0.213114754098361 OD 2 1e-8 1e-8 0.5 0.5 16000
0.04 0.262295081967213 OD 2 1e-8 1e-8 0.5 0.5 16000
0.05 0.278688524590164 OD 2 1e-8 1e-8 0.5 0.5 16000
0.06 0.360655737704918 OD 2 1e-8 1e-8 0.5 0.5 16000
0.07 0.409836065573771 OD 2 1e-8 1e-8 0.5 0.5 16000
0.08 0.459016393442623 OD 2 1e-8 1e-8 0.5 0.5 16000
0.09 0.491803278688525 OD 2 1e-8 1e-8 0.5 0.5 16000
0.1 0.508196721311475 OD 2 1e-8 1e-8 0.5 0.5 16000
0.11 0.540983606557377 OD 2 1e-8 1e-8 0.5 0.5 16000
0.12 0.540983606557377 OD 2 1e-8 1e-8 0.5 0.5 16000
0.13 0.557377049180328 OD 2 1e-8 1e-8 0.5 0.5 16000
0.14 0.557377049180328 OD 2 1e-8 1e-8 0.5 0.5 16000
0.15 0.573770491803279 OD 2 1e-8 1e-8 0.5 0.5 16000
0.16 0.590163934426229 OD 2 1e-8 1e-8 0.5 0.5 16000
0.17 0.590163934426229 OD 2 1e-8 1e-8 0.5 0.5 16000
0.18 0.590163934426229 OD 2 1e-8 1e-8 0.5 0.5 16000
0.19 0.590163934426229 OD 2 1e-8 1e-8 0.5 0.5 16000
0.2 0.590163934426229 OD 2 1e-8 1e-8 0.5 0.5 16000
0.21 0.639344262295082 OD 2 1e-8 1e-8 0.5 0.5 16000
0.22 0.655737704918033 OD 2 1e-8 1e-8 0.5 0.5 16000
0.23 0.655737704918033 OD 2 1e-8 1e-8 0.5 0.5 16000
0.24 0.655737704918033 OD 2 1e-8 1e-8 0.5 0.5 16000
0.25 0.655737704918033 OD 2 1e-8 1e-8 0.5 0.5 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.934426229508197 OD 2 1e-8 1e-8 0.5 0.5 320000
0.02 0.950819672131147 OD 2 1e-8 1e-8 0.5 0.5 320000
0.03 0.967213114754098 OD 2 1e-8 1e-8 0.5 0.5 320000
0.04 0.967213114754098 OD 2 1e-8 1e-8 0.5 0.5 320000
0.05 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.06 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.07 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.08 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.09 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.1 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.11 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.12 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.13 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.14 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.15 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.16 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.17 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.18 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.19 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.2 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.21 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.22 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.23 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.24 1 OD 2 1e-8 1e-8 0.5 0.5 320000
0.25 1 OD 2 1e-8 1e-8 0.5 0.5 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.311475409836066 OD 2 1e-8 1e-8 0.5 0.5 32000
0.02 0.327868852459016 OD 2 1e-8 1e-8 0.5 0.5 32000
0.03 0.426229508196721 OD 2 1e-8 1e-8 0.5 0.5 32000
0.04 0.459016393442623 OD 2 1e-8 1e-8 0.5 0.5 32000
0.05 0.540983606557377 OD 2 1e-8 1e-8 0.5 0.5 32000
0.06 0.557377049180328 OD 2 1e-8 1e-8 0.5 0.5 32000
0.07 0.704918032786885 OD 2 1e-8 1e-8 0.5 0.5 32000
0.08 0.704918032786885 OD 2 1e-8 1e-8 0.5 0.5 32000
0.09 0.704918032786885 OD 2 1e-8 1e-8 0.5 0.5 32000
0.1 0.721311475409836 OD 2 1e-8 1e-8 0.5 0.5 32000
0.11 0.721311475409836 OD 2 1e-8 1e-8 0.5 0.5 32000
0.12 0.770491803278688 OD 2 1e-8 1e-8 0.5 0.5 32000
0.13 0.770491803278688 OD 2 1e-8 1e-8 0.5 0.5 32000
0.14 0.770491803278688 OD 2 1e-8 1e-8 0.5 0.5 32000
0.15 0.786885245901639 OD 2 1e-8 1e-8 0.5 0.5 32000
0.16 0.786885245901639 OD 2 1e-8 1e-8 0.5 0.5 32000
0.17 0.786885245901639 OD 2 1e-8 1e-8 0.5 0.5 32000
0.18 0.786885245901639 OD 2 1e-8 1e-8 0.5 0.5 32000
0.19 0.786885245901639 OD 2 1e-8 1e-8 0.5 0.5 32000
0.2 0.786885245901639 OD 2 1e-8 1e-8 0.5 0.5 32000
0.21 0.80327868852459 OD 2 1e-8 1e-8 0.5 0.5 32000
0.22 0.819672131147541 OD 2 1e-8 1e-8 0.5 0.5 32000
0.23 0.819672131147541 OD 2 1e-8 1e-8 0.5 0.5 32000
0.24 0.836065573770492 OD 2 1e-8 1e-8 0.5 0.5 32000
0.25 0.836065573770492 OD 2 1e-8 1e-8 0.5 0.5 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.8 OD 2 1e-8 1e-8 0.5 0.9 160000
0.02 0.846153846153846 OD 2 1e-8 1e-8 0.5 0.9 160000
0.03 0.861538461538462 OD 2 1e-8 1e-8 0.5 0.9 160000
0.04 0.907692307692308 OD 2 1e-8 1e-8 0.5 0.9 160000
0.05 0.923076923076923 OD 2 1e-8 1e-8 0.5 0.9 160000
0.06 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 160000
0.07 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 160000
0.08 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 160000
0.09 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 160000
0.1 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 160000
0.11 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 160000
0.12 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.13 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.14 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.15 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.16 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.17 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.18 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.19 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.2 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.21 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.22 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.23 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 160000
0.24 0.969230769230769 OD 2 1e-8 1e-8 0.5 0.9 160000
0.25 0.969230769230769 OD 2 1e-8 1e-8 0.5 0.9 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.107692307692308 OD 2 1e-8 1e-8 0.5 0.9 16000
0.02 0.153846153846154 OD 2 1e-8 1e-8 0.5 0.9 16000
0.03 0.153846153846154 OD 2 1e-8 1e-8 0.5 0.9 16000
0.04 0.169230769230769 OD 2 1e-8 1e-8 0.5 0.9 16000
0.05 0.184615384615385 OD 2 1e-8 1e-8 0.5 0.9 16000
0.06 0.2 OD 2 1e-8 1e-8 0.5 0.9 16000
0.07 0.246153846153846 OD 2 1e-8 1e-8 0.5 0.9 16000
0.08 0.276923076923077 OD 2 1e-8 1e-8 0.5 0.9 16000
0.09 0.292307692307692 OD 2 1e-8 1e-8 0.5 0.9 16000
0.1 0.307692307692308 OD 2 1e-8 1e-8 0.5 0.9 16000
0.11 0.307692307692308 OD 2 1e-8 1e-8 0.5 0.9 16000
0.12 0.323076923076923 OD 2 1e-8 1e-8 0.5 0.9 16000
0.13 0.323076923076923 OD 2 1e-8 1e-8 0.5 0.9 16000
0.14 0.338461538461538 OD 2 1e-8 1e-8 0.5 0.9 16000
0.15 0.353846153846154 OD 2 1e-8 1e-8 0.5 0.9 16000
0.16 0.369230769230769 OD 2 1e-8 1e-8 0.5 0.9 16000
0.17 0.384615384615385 OD 2 1e-8 1e-8 0.5 0.9 16000
0.18 0.4 OD 2 1e-8 1e-8 0.5 0.9 16000
0.19 0.430769230769231 OD 2 1e-8 1e-8 0.5 0.9 16000
0.2 0.446153846153846 OD 2 1e-8 1e-8 0.5 0.9 16000
0.21 0.492307692307692 OD 2 1e-8 1e-8 0.5 0.9 16000
0.22 0.523076923076923 OD 2 1e-8 1e-8 0.5 0.9 16000
0.23 0.538461538461538 OD 2 1e-8 1e-8 0.5 0.9 16000
0.24 0.538461538461538 OD 2 1e-8 1e-8 0.5 0.9 16000
0.25 0.569230769230769 OD 2 1e-8 1e-8 0.5 0.9 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.846153846153846 OD 2 1e-8 1e-8 0.5 0.9 320000
0.02 0.892307692307692 OD 2 1e-8 1e-8 0.5 0.9 320000
0.03 0.892307692307692 OD 2 1e-8 1e-8 0.5 0.9 320000
0.04 0.907692307692308 OD 2 1e-8 1e-8 0.5 0.9 320000
0.05 0.907692307692308 OD 2 1e-8 1e-8 0.5 0.9 320000
0.06 0.923076923076923 OD 2 1e-8 1e-8 0.5 0.9 320000
0.07 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 320000
0.08 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 320000
0.09 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 320000
0.1 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 320000
0.11 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 320000
0.12 0.938461538461538 OD 2 1e-8 1e-8 0.5 0.9 320000
0.13 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.14 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.15 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.16 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.17 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.18 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.19 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.2 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.21 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.22 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.23 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.24 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
0.25 0.953846153846154 OD 2 1e-8 1e-8 0.5 0.9 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.230769230769231 OD 2 1e-8 1e-8 0.5 0.9 32000
0.02 0.261538461538462 OD 2 1e-8 1e-8 0.5 0.9 32000
0.03 0.338461538461538 OD 2 1e-8 1e-8 0.5 0.9 32000
0.04 0.384615384615385 OD 2 1e-8 1e-8 0.5 0.9 32000
0.05 0.461538461538462 OD 2 1e-8 1e-8 0.5 0.9 32000
0.06 0.492307692307692 OD 2 1e-8 1e-8 0.5 0.9 32000
0.07 0.523076923076923 OD 2 1e-8 1e-8 0.5 0.9 32000
0.08 0.538461538461538 OD 2 1e-8 1e-8 0.5 0.9 32000
0.09 0.569230769230769 OD 2 1e-8 1e-8 0.5 0.9 32000
0.1 0.584615384615385 OD 2 1e-8 1e-8 0.5 0.9 32000
0.11 0.615384615384615 OD 2 1e-8 1e-8 0.5 0.9 32000
0.12 0.630769230769231 OD 2 1e-8 1e-8 0.5 0.9 32000
0.13 0.630769230769231 OD 2 1e-8 1e-8 0.5 0.9 32000
0.14 0.630769230769231 OD 2 1e-8 1e-8 0.5 0.9 32000
0.15 0.630769230769231 OD 2 1e-8 1e-8 0.5 0.9 32000
0.16 0.676923076923077 OD 2 1e-8 1e-8 0.5 0.9 32000
0.17 0.676923076923077 OD 2 1e-8 1e-8 0.5 0.9 32000
0.18 0.676923076923077 OD 2 1e-8 1e-8 0.5 0.9 32000
0.19 0.707692307692308 OD 2 1e-8 1e-8 0.5 0.9 32000
0.2 0.723076923076923 OD 2 1e-8 1e-8 0.5 0.9 32000
0.21 0.723076923076923 OD 2 1e-8 1e-8 0.5 0.9 32000
0.22 0.738461538461539 OD 2 1e-8 1e-8 0.5 0.9 32000
0.23 0.738461538461539 OD 2 1e-8 1e-8 0.5 0.9 32000
0.24 0.738461538461539 OD 2 1e-8 1e-8 0.5 0.9 32000
0.25 0.738461538461539 OD 2 1e-8 1e-8 0.5 0.9 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.660714285714286 OD 2 1e-8 1e-8 0.5 1 160000
0.02 0.678571428571429 OD 2 1e-8 1e-8 0.5 1 160000
0.03 0.75 OD 2 1e-8 1e-8 0.5 1 160000
0.04 0.803571428571429 OD 2 1e-8 1e-8 0.5 1 160000
0.05 0.803571428571429 OD 2 1e-8 1e-8 0.5 1 160000
0.06 0.821428571428571 OD 2 1e-8 1e-8 0.5 1 160000
0.07 0.857142857142857 OD 2 1e-8 1e-8 0.5 1 160000
0.08 0.875 OD 2 1e-8 1e-8 0.5 1 160000
0.09 0.875 OD 2 1e-8 1e-8 0.5 1 160000
0.1 0.875 OD 2 1e-8 1e-8 0.5 1 160000
0.11 0.892857142857143 OD 2 1e-8 1e-8 0.5 1 160000
0.12 0.892857142857143 OD 2 1e-8 1e-8 0.5 1 160000
0.13 0.892857142857143 OD 2 1e-8 1e-8 0.5 1 160000
0.14 0.892857142857143 OD 2 1e-8 1e-8 0.5 1 160000
0.15 0.892857142857143 OD 2 1e-8 1e-8 0.5 1 160000
0.16 0.892857142857143 OD 2 1e-8 1e-8 0.5 1 160000
0.17 0.892857142857143 OD 2 1e-8 1e-8 0.5 1 160000
0.18 0.910714285714286 OD 2 1e-8 1e-8 0.5 1 160000
0.19 0.910714285714286 OD 2 1e-8 1e-8 0.5 1 160000
0.2 0.910714285714286 OD 2 1e-8 1e-8 0.5 1 160000
0.21 0.910714285714286 OD 2 1e-8 1e-8 0.5 1 160000
0.22 0.910714285714286 OD 2 1e-8 1e-8 0.5 1 160000
0.23 0.910714285714286 OD 2 1e-8 1e-8 0.5 1 160000
0.24 0.910714285714286 OD 2 1e-8 1e-8 0.5 1 160000
0.25 0.946428571428571 OD 2 1e-8 1e-8 0.5 1 160000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.0892857142857143 OD 2 1e-8 1e-8 0.5 1 16000
0.02 0.142857142857143 OD 2 1e-8 1e-8 0.5 1 16000
0.03 0.196428571428571 OD 2 1e-8 1e-8 0.5 1 16000
0.04 0.232142857142857 OD 2 1e-8 1e-8 0.5 1 16000
0.05 0.267857142857143 OD 2 1e-8 1e-8 0.5 1 16000
0.06 0.303571428571429 OD 2 1e-8 1e-8 0.5 1 16000
0.07 0.357142857142857 OD 2 1e-8 1e-8 0.5 1 16000
0.08 0.357142857142857 OD 2 1e-8 1e-8 0.5 1 16000
0.09 0.357142857142857 OD 2 1e-8 1e-8 0.5 1 16000
0.1 0.392857142857143 OD 2 1e-8 1e-8 0.5 1 16000
0.11 0.392857142857143 OD 2 1e-8 1e-8 0.5 1 16000
0.12 0.392857142857143 OD 2 1e-8 1e-8 0.5 1 16000
0.13 0.410714285714286 OD 2 1e-8 1e-8 0.5 1 16000
0.14 0.464285714285714 OD 2 1e-8 1e-8 0.5 1 16000
0.15 0.464285714285714 OD 2 1e-8 1e-8 0.5 1 16000
0.16 0.482142857142857 OD 2 1e-8 1e-8 0.5 1 16000
0.17 0.482142857142857 OD 2 1e-8 1e-8 0.5 1 16000
0.18 0.5 OD 2 1e-8 1e-8 0.5 1 16000
0.19 0.571428571428571 OD 2 1e-8 1e-8 0.5 1 16000
0.2 0.589285714285714 OD 2 1e-8 1e-8 0.5 1 16000
0.21 0.642857142857143 OD 2 1e-8 1e-8 0.5 1 16000
0.22 0.660714285714286 OD 2 1e-8 1e-8 0.5 1 16000
0.23 0.678571428571429 OD 2 1e-8 1e-8 0.5 1 16000
0.24 0.678571428571429 OD 2 1e-8 1e-8 0.5 1 16000
0.25 0.678571428571429 OD 2 1e-8 1e-8 0.5 1 16000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.964285714285714 OD 2 1e-8 1e-8 0.5 1 320000
0.02 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.03 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.04 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.05 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.06 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.07 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.08 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.09 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.1 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.11 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.12 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.13 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.14 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.15 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.16 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.17 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.18 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.19 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.2 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.21 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.22 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.23 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.24 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
0.25 0.982142857142857 OD 2 1e-8 1e-8 0.5 1 320000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.357142857142857 OD 2 1e-8 1e-8 0.5 1 32000
0.02 0.428571428571429 OD 2 1e-8 1e-8 0.5 1 32000
0.03 0.482142857142857 OD 2 1e-8 1e-8 0.5 1 32000
0.04 0.535714285714286 OD 2 1e-8 1e-8 0.5 1 32000
0.05 0.553571428571429 OD 2 1e-8 1e-8 0.5 1 32000
0.06 0.553571428571429 OD 2 1e-8 1e-8 0.5 1 32000
0.07 0.607142857142857 OD 2 1e-8 1e-8 0.5 1 32000
0.08 0.607142857142857 OD 2 1e-8 1e-8 0.5 1 32000
0.09 0.625 OD 2 1e-8 1e-8 0.5 1 32000
0.1 0.642857142857143 OD 2 1e-8 1e-8 0.5 1 32000
0.11 0.660714285714286 OD 2 1e-8 1e-8 0.5 1 32000
0.12 0.678571428571429 OD 2 1e-8 1e-8 0.5 1 32000
0.13 0.714285714285714 OD 2 1e-8 1e-8 0.5 1 32000
0.14 0.732142857142857 OD 2 1e-8 1e-8 0.5 1 32000
0.15 0.75 OD 2 1e-8 1e-8 0.5 1 32000
0.16 0.75 OD 2 1e-8 1e-8 0.5 1 32000
0.17 0.75 OD 2 1e-8 1e-8 0.5 1 32000
0.18 0.75 OD 2 1e-8 1e-8 0.5 1 32000
0.19 0.75 OD 2 1e-8 1e-8 0.5 1 32000
0.2 0.75 OD 2 1e-8 1e-8 0.5 1 32000
0.21 0.75 OD 2 1e-8 1e-8 0.5 1 32000
0.22 0.75 OD 2 1e-8 1e-8 0.5 1 32000
0.23 0.75 OD 2 1e-8 1e-8 0.5 1 32000
0.24 0.767857142857143 OD 2 1e-8 1e-8 0.5 1 32000
0.25 0.803571428571429 OD 2 1e-8 1e-8 0.5 1 32000
alpha power seltype Ne rec mut s1 s2 t
0.01 0.745454545454545 OD 2 1e-8 1e-8 0.9 0.1 160000
0.02 0.818181818181818 OD 2 1e-8 1e-8 0.9 0.1 160000
0.03 0.836363636363636 OD 2 1e-8 1e-8 0.9 0.1 160000
